UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_4272,981,C46H75NO4,[M + H]+,C46H75NO4,0.968341709,20.49064288,20.49064288,0,4,0.225517627,-1.783377325,1.783377325,-2.669684167,706.575,370.65,1542_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime370.65scanNumNApre,1542,1
met_4282,1659,C41H78N6O3,[M + H]+,C41H78N6O3,0.519095477,11.50610816,11.50610816,0,2,0.116488925,0.758673561,0.758673561,1.397330085,703.6218,411.42,1520_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime411.42scanNumNApre,1520,2
met_4301,279,C45H71NO5,[M + H]+,C45H71NO5,1,71.54876296,71.54876296,0,15,0.880969074,-2.702060765,2.702060765,-1.133445283,706.5397,315.27,1541_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime315.27scanNumNApre,1541,1
met_4302,24,C47H71NO4,[M + H]+,C47H71NO4,1,155.0003931,155.0003931,0,22,0.665875785,-1.898664018,2.435606568,-1.66008451,714.5444,320.32,1596_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime320.32scanNumNApre,1596,3
met_4317,1284,C46H93N3O3,[M + K]+,C46H93N3O3,0.847738693,6.775462869,6.775462869,0,4,0.421759057,-0.300256965,0.300256965,-0.712465827,774.6843,327.53,2212_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime327.53scanNumNApre,2212,6
met_4325,750,C35H71NO5,[M + H]+,C35H71NO5,0.994472362,96.93776992,96.93776992,0,14,0.686161125,-2.04199994,2.04199994,-0.34238754,586.5403,239.06,3664_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime239.06scanNumNApre,3664,2
met_4358,224,C39H68O4,[M + H]+,C39H68O4,1,81.78187168,81.78187168,0,16,0.755998331,-2.537431777,2.537431777,1.268273978,601.5198,513.63,4043_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime513.63scanNumNApre,4043,6
met_4404,1301,C43H67NO4,[M + H]+,C43H67NO4,0.837688442,24.58031407,24.58031407,0,7,0.191549296,-0.409207154,0.752671737,-1.790268133,662.5131,296.28,1211_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime296.28scanNumNApre,1211,3
met_4453,1666,C44H89NO5,[M + H]+,C44H89NO5,0.515075377,1,1,0,1,0,NaN,NaN,2.032601193,712.6828,420.12,1582_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime420.12scanNumNApre,1582,1
met_4455,2000,C50H97NO6,[M + Na]+,C50H97NO6,0.310050251,14.44577571,14.44577571,0,9,0.445361826,-1.347143914,1.775491641,0.228086096,830.721,418.58,2914_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418.58scanNumNApre,2914,4
met_4460,682,C50H79NO4,[M + H]+,C50H79NO4,0.997487437,58.87420535,58.87420535,0,16,0.567961705,-2.537431777,2.537431777,4.367900974,758.6115,310.94,2018_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime310.94scanNumNApre,2018,1
met_4461,813,C44H86NO8P,[M + H]+,C44H86NO8P,0.989949749,14.80225579,14.80225579,0,8,1,-1.829737256,1.829737256,1.037519736,788.6172,338.89,2397_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime338.89scanNumNApre,2397,2
met_4463,2047,C43H68O4,[M + Na]+,C43H68O4,0.262311558,6,6,0,1,0,NaN,NaN,4.942103736,671.5043,445.89,1308_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime445.89scanNumNApre,1308,4
met_4464,1006,C46H85NO4,[M + H]+,C46H85NO4,0.965326633,3.65704612,3.65704612,0,3,0.107784431,-3.977072057,3.977072057,1.483762939,716.6562,454.11,1619_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime454.11scanNumNApre,1619,3
met_4466,1224,C49H93NO3,[M + H]+,C49H93NO3,0.878894472,2.409459736,2.409459736,0,5,0.205320033,-1.026876511,2.635675103,1.84996259,744.7242,440.48,1858_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime440.48scanNumNApre,1858,1
met_4467,783,C51H97NO3,[M + H]+,C51H97NO3,0.992462312,2.28100448,2.28100448,0,2,0.42849345,-3.130887015,3.130887015,2.170910797,772.7558,456.58,2190_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime456.58scanNumNApre,2190,7
met_4469,1446,C52H94O6,[M + H]+,C52H94O6,0.722613065,25.09857396,25.09857396,0,5,0.336818521,-2.787536831,2.787536831,0.83708352,815.713,509.15,2734_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime509.15scanNumNApre,2734,1
met_4470,148,C35H72O2,[M + H]+,C35H72O2,1,97.44637622,97.44637622,0,13,0.889925949,-2.790201755,2.790201755,1.3166952,525.5612,370.64,2855_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime370.64scanNumNApre,2855,2
met_4474,866,C42H85NO5,[M + Na]+,C42H85NO5,0.985427136,5.755843308,5.755843308,0,2,0.066640533,-2.385687822,2.385687822,1.846049301,706.6333,416.06,1546_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.06scanNumNApre,1546,2
met_4489,1239,C46H86NO8P,[M + Na]+,C46H86NO8P,0.870351759,28.17955783,28.17955783,0,7,0.563470809,-2.659127229,2.659127229,4.402047814,834.602,263.32,2960_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime263.32scanNumNApre,2960,2
met_4495,249,C46H73NO5,[M + H]+,C46H73NO5,1,77.16920457,77.16920457,0,17,0.743926349,-2.547917119,2.547917119,-1.458442374,720.5551,330.6,1648_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime330.6scanNumNAprec,1648,2
met_4497,110,C26H52O2,[M + H]+,C26H52O2,1,106.6931505,106.6931505,0,14,0.725728155,-2.94195813,2.94195813,0.988021042,397.4044,206.41,1664_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime206.41scanNumNApre,1664,1
met_452,177,C41H72O4,[M + H]+,C41H72O4,1,89.54803682,89.54803682,0,11,0.691985838,-1.836031294,2.003181196,0.893913279,629.5509,332.49,5030_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime332.49scanNumNApre,5030,3
met_4527,835,C43H88NO7P,[M + H]+,C43H88NO7P,0.988442211,5.239646347,5.239646347,0,3,0.384998616,-2.726575952,2.726575952,-0.809347691,762.6365,388.34,2072_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime388.34scanNumNApre,2072,2
met_4529,737,C50H87N3O2,[M + K]+,C50H87N3O2,0.995477387,14.73413021,14.73413021,0,6,0.458173446,-2.916345049,2.916345049,0.140981555,800.6431,379.73,2547_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime379.73scanNumNApre,2547,3
met_4569,855,C49H95NO6,[M + Na]+,C49H95NO6,0.986432161,40.9435275,40.9435275,0,9,0.219247594,-1.223298807,1.223298807,2.252386608,816.707,438.91,2749_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime438.91scanNumNApre,2749,2
met_4572,1643,C51H99NO4,[M + H]+,C51H99NO4,0.530653266,2.045678498,2.045678498,0,2,0.211909514,-3.130887015,3.130887015,1.786748205,790.7661,486.21,2430_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime486.21scanNumNApre,2430,1
met_4574,1292,C46H93N5O7,[M + H]+,C46H93N5O7,0.84321608,39.37437834,39.37437834,0,7,0.505068057,-2.28231948,2.28231948,3.768751598,828.7179,417.35,2888_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime417.35scanNumNApre,2888,1
met_4576,1116,C24H50FNO,[M + H]+,C24H50FNO,0.934170854,8.913171582,8.913171582,0,7,0.244257556,-1.596038074,2.164403522,-2.110979777,388.3941,137.95,1620_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime137.95scanNumNApre,1620,3
met_4577,1458,C48H97NO4,[M + H]+,C48H97NO4,0.712562814,1,1,0,1,0,NaN,NaN,2.209182814,752.7507,572.44,1953_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime572.44scanNumNApre,1953,2
met_4588,294,C22H43NO2,[M + H]+,C22H43NO2,1,67.60865285,67.60865285,0,11,0.498376623,-3.296721792,3.296721792,0.688418027,354.3369,95.59,1362_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime95.59scanNumNAprec,1362,1
met_4592,1253,C41H78N8O,[M + H]+,C41H78N8O,0.861306533,138.8226008,138.8226008,0,30,0.812584238,-3.98535455,3.98535455,-4.910524022,699.6337,429.32,1491_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime429.32scanNumNApre,1491,2
met_4601,1738,C52H94O4,[M + K]+,C52H94O4,0.496984925,6,6,0,1,0,NaN,NaN,-4.222580111,821.6749,340.2,2799_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime340.2scanNumNAprec,2799,1
met_4664,1051,C41H83N2O6P,[M + H]+,C41H83N2O6P,0.954271357,16.63973463,16.63973463,0,5,0.676976629,-2.1539937,2.1539937,2.253313742,731.6078,272.27,1744_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime272.27scanNumNApre,1744,2
met_4665,245,C47H89NO6,[M + K]+,C47H89NO6,1,78.44670714,78.44670714,0,19,0.884652432,-2.85898376,2.85898376,2.183226885,802.6339,414.01,2565_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.01scanNumNApre,2565,4
met_4666,1466,C23H48NO6P,[M + H]+,C23H48NO6P,0.706030151,56.22884667,56.22884667,0,13,0.730351603,-2.618624567,2.618624567,0.640452533,466.3295,151.37,2209_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime151.37scanNumNApre,2209,2
met_4667,639,C45H83NO6,[M + K]+,C45H83NO6,0.998994975,51.89223263,51.89223263,0,13,0.858878555,-2.590548831,2.590548831,1.427055993,772.5863,357.08,2179_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime357.08scanNumNApre,2179,4
met_4672,2130,C43H77NO6,[M + H]+,C43H77NO6,0.192964824,1,1,0,1,0,NaN,NaN,1.893833067,704.5837,390.65,1530_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime390.65scanNumNApre,1530,3
met_4673,134,C50H87NO6,[M + H]+,C50H87NO6,1,101.4643708,101.4643708,0,21,0.704875962,-2.335464269,2.335464269,2.358998838,798.6625,424.52,2528_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime424.52scanNumNApre,2528,2
met_4674,231,C49H91NO6,[M + K]+,C49H91NO6,1,80.52522625,80.52522625,0,12,0.591996612,-1.821156224,1.821156224,2.17494573,828.6496,417.49,2883_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime417.49scanNumNApre,2883,3
met_4687,1394,C49H83NO3S,[M + H]+,C49H83NO3S,0.76281407,14.66629702,14.66629702,0,6,0.232963989,-4.170599737,4.170599737,0.074394296,766.6167,332.85,2109_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime332.85scanNumNApre,2109,1
met_4689,1131,C22H44NO7P,[M + H]+,C22H44NO7P,0.927135678,15.76371479,15.76371479,0,4,0.265672092,-1.743928173,1.743928173,1.25279472,466.2934,78.31,2204_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime78.31scanNumNAprec,2204,4
met_4693,463,C41H76O3,[M + H]+,C41H76O3,1,28.22054341,28.22054341,0,4,0.429547739,-3.190140444,3.190140444,1.744295968,617.5878,393.97,4621_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime393.97scanNumNApre,4621,4
met_4707,87,C48H73NO4,[M + H]+,C48H73NO4,1,114.5578702,114.5578702,0,15,0.62679275,-2.47166784,2.47166784,-1.422350673,728.5602,305.98,1718_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime305.98scanNumNApre,1718,1
met_4719,736,C41H80NO8P,[M + H]+,C41H80NO8P,0.995477387,19.11508735,19.11508735,0,9,0.994070232,-1.975106092,1.975106092,2.368692912,746.5712,252.91,1876_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime252.91scanNumNApre,1876,1
met_4720,1923,C19H39NO5S2,[M + H]+,C19H39NO5S2,0.346733668,24.27436855,24.27436855,0,9,0.729690984,-1.990703406,2.239719976,-1.740360836,426.2335,46.92,1882_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime46.92scanNumNAprec,1882,6
met_4721,2136,C50H77NO4,[M + Na]+,C50H77NO4,0.184924623,1,1,0,1,0,NaN,NaN,1.823015469,778.5759,326.66,2266_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime326.66scanNumNApre,2266,2
met_4722,324,C28H55NO4,[M + H]+,C28H55NO4,1,59.97334541,59.97334541,0,13,0.893992015,-1.756715141,1.756715141,0.880717667,470.4208,160.49,2291_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime160.49scanNumNApre,2291,5
met_4726,1155,C44H89NO5P2,[M + H]+,C44H89NO5P2,0.915075377,23.96201535,23.96201535,0,6,0.80900568,-2.622695201,2.622695201,-2.807365264,774.6267,370.51,2207_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime370.51scanNumNApre,2207,1
met_4741,2034,C41H77NO5,[M + H]+,C41H77NO5,0.275376884,1,1,0,1,0,NaN,NaN,-2.183338335,664.586,378.32,1277_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime378.32scanNumNApre,1277,3
met_4746,1425,C42H82NO9P,[M + H]+,C42H82NO9P,0.74120603,9.390218718,9.390218718,0,4,0.598545883,-2.573787019,2.573787019,1.678786123,776.5813,188.23,2231_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime188.23scanNumNApre,2231,2
met_4797,928,C36H66O4,[M + H]+,C36H66O4,0.977889447,6,6,0,1,0,NaN,NaN,1.620140094,563.5043,290.26,3300_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime290.26scanNumNApre,3300,1
met_4826,533,C39H70O4,[M + H]+,C39H70O4,1,10.23195173,10.23195173,0,2,0.135957066,-2.384933218,2.384933218,-0.807198814,603.5342,435.68,4091_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime435.68scanNumNApre,4091,2
met_4836,1180,C31H58NO9P,[M + H]+,C31H58NO9P,0.901507538,26.59863478,26.59863478,0,6,0.820130475,-1.7737824,1.7737824,1.296729508,620.393,128.24,4693_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime128.24scanNumNApre,4693,2
met_4880,114,C39H74O4,[M + H]+,C39H74O4,1,104.6842526,104.6842526,0,14,0.47592233,-2.179705741,2.179705741,1.173039782,607.5667,570.12,4247_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime570.12scanNumNApre,4247,2
met_4881,1784,C30H58NO9P,[M + H]+,C30H58NO9P,0.486934673,12.15043042,12.15043042,0,4,0.529159802,-2.573787019,2.573787019,-0.321368609,608.392,130.35,4276_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime130.35scanNumNApre,4276,1
met_49,2253,C48H75NO4,[M + Na]+,C48H75NO4,0.007537688,24.73863461,24.73863461,0,12,0.256602578,-2.384933218,2.384933218,1.022403952,752.5596,319.96,1946_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime319.96scanNumNApre,1946,3
met_496,1507,C45H86NO7P,[M + H]+,C45H86NO7P,0.668341709,24.07484819,24.07484819,0,6,0.619298057,-2.744467439,2.744467439,1.826133177,784.6229,321.95,2338_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime321.95scanNumNApre,2338,4
