ppm	blank_peak	blank_intensity_flag	align_score	solera_NMR_CDCL3_3	aos122_ga_ms2_NMR_CDCL3_4	aos127_ga_ms2_NMR_CDCL3_5	aos129_ga_ms2_NMR_CDCL3_6	aos142_ga_ms2_NMR_CDCL3_7	aos145_ga_ms2_NMR_CDCL3_8	aos149_ga_ms2_NMR_CDCL3_9	aos25_ga_ms2_NMR_CDCL3_10	aos27_ga_ms3_NMR_CDCL3_11	aos32_ga_ms2_NMR_CDCL3_12	aos43_ga_ms4_NMR_CDCL3_13	aos46_ga_ms2_NMR_CDCL3_14	aos48_ga_ms2_NMR_CDCL3_15	aos50_ga_ms2_NMR_CDCL3_16	aos54_ga_bku_NMR_CDCL3_17	aos58_ga_ms2_NMR_CDCL3_18	aos65_ga_ms2_NMR_CDCL3_19	aos67_ga_ms2_NMR_CDCL3_20	aos76_ga_ms2_NMR_CDCL3_21	aos78_ga_ms4_NMR_CDCL3_22	aos127_ga_ms3_NMR_CDCL3_24	aos106_co_ms2_NMR_CDCL3_25	aos99_ga_ms2_NMR_CDCL3_26	aos108_ga_ms2_NMR_CDCL3_27	aos113_ga_ms1_NMR_CDCL3_28	aos115_gt_ms1_NMR_CDCL3_29	aos165_ga_ms2_NMR_CDCL3_30	aos167_ga_ms3_NMR_CDCL3_31	aos170_ga_ms2_NMR_CDCL3_32	aos173_ga_ms2_NMR_CDCL3_33	aos174_ga_ms2_NMR_CDCL3_34	aos175_ga_ms2_NMR_CDCL3_35	aos188_ga_ms3_NMR_CDCL3_36	aos192_ga_ms2_NMR_CDCL3_37	aos199_ga_ms2_NMR_CDCL3_38	aos200_ga_ms2_NMR_CDCL3_39	aos53_ga_ms2_NMR_CDCL3_40	aos56_ga_ms2_NMR_CDCL3_41	pooled_natural_isolate_NMR_CDCL3_42	pooled_pd1074_NMR_CDCL3_43	solera_NMR_CDCL3_44	solera_NMR_CDCL3_49	aos184_ga_ms2_NMR_CDCL3_50	aos185_ga_ms2_NMR_CDCL3_51	aos27_ga_ms4_NMR_CDCL3_52	aos28_ga_ms2_NMR_CDCL3_53	aos35_ga_ms2_NMR_CDCL3_54	aos36_ga_ms2_NMR_CDCL3_55	aos37_ga_ms2_NMR_CDCL3_56	aos38_ga_ms2_NMR_CDCL3_57	aos40_ga_ms2_NMR_CDCL3_58	aos42_ga_ms2_NMR_CDCL3_59	aos43_ga_bku_NMR_CDCL3_60	aos54_ga_bku2_NMR_CDCL3_61	aos71_ga_ms2_NMR_CDCL3_62	aos74_ga_ms2_NMR_CDCL3_63	aos69_ga_ms1_NMR_CDCL3_64	aos86_ga_ms2_NMR_CDCL3_65	aos90_ga_ms3_NMR_CDCL3_66	aos98_ga_ms2_NMR_CDCL3_67	aos99_ga_ms2_NMR_CDCL3_68	aos73_ga_ms2_NMR_CDCL3_70	aos81_ga_ms2_NMR_CDCL3_71	aos87_co_ms3_NMR_CDCL3_72	aos100_ga_ms2_NMR_CDCL3_73	aos96_ga_ms2_NMR_CDCL3_74	aos82_ga_ms2_NMR_CDCL3_75	aos84_ga_ms2_NMR_CDCL3_76	aos92_ga_ms2_NMR_CDCL3_77	aos93_ga_ms2_NMR_CDCL3_78	aos95_ga_ms2_NMR_CDCL3_79	aos107_ga_bku_NMR_CDCL3_80	aos109_ga_ms2_NMR_CDCL3_81	aos111_ga_ms2_NMR_CDCL3_82	aos116_ga_ms2_NMR_CDCL3_83	aos113_ga_ms1_NMR_CDCL3_84	aos125_ga_ms2_NMR_CDCL3_85	aos134_ga_ms2_NMR_CDCL3_86	aos140_ga_ms3_NMR_CDCL3_87	aos171_ga_ms2_NMR_CDCL3_88	aos180_ga_ms2_NMR_CDCL3_89	pooled_mutant_NMR_CDCL3_90	pooled_pd1074_NMR_CDCL3_91	solera_NMR_CDCL3_92	solera_NMR_CDCL3_97	aos85_ga_ms3_NMR_CDCL3_98	aos181_ga_ms2_NMR_CDCL3_99	aos193_ga_ms3_NMR_CDCL3_100	aos196_ga_ms2_NMR_CDCL3_101	aos26_ga_ms2_NMR_CDCL3_102	aos39_ga_ms2_NMR_CDCL3_103	aos41_ga_ms2_NMR_CDCL3_104	aos33_ga_ms2_NMR_CDCL3_105	aos44_ga_ms2_NMR_CDCL3_106	aos47_ga_ms2_NMR_CDCL3_107	aos49_ga_ms2_NMR_CDCL3_108	aos51_ga_ms2_NMR_CDCL3_109	aos45_ga_ms2_NMR_CDCL3_110	aos54_ga_ms4_NMR_CDCL3_111	aos66_ga_ms2_NMR_CDCL3_112	aos70_ga_ms2_NMR_CDCL3_113	aos69_ga_ms3_NMR_CDCL3_114	aos75_ga_ms4_NMR_CDCL3_115	aos79_ga_ms2_NMR_CDCL3_116	aos83_ga_ms2_NMR_CDCL3_117	aos87_ga_ms3_NMR_CDCL3_118	aos91_ga_ms2_NMR_CDCL3_119	aos101_ga_ms2_NMR_CDCL3_121	aos102_ga_ms3_NMR_CDCL3_122	aos105_co_ms2_NMR_CDCL3_123	aos113_ga_ms1_NMR_CDCL3_124	aos114_ga_ms2_NMR_CDCL3_125	aos118_ga_ms2_NMR_CDCL3_126	aos120_ga_ms2_NMR_CDCL3_127	aos133_ga_ms2_NMR_CDCL3_128	aos135_ga_ms2_NMR_CDCL3_129	aos140_gt_ms3_NMR_CDCL3_130	aos166_ga_ms2_NMR_CDCL3_131	aos167_ga_ms4_NMR_CDCL3_132	aos169_ga_ms2_NMR_CDCL3_133	aos197_ga_ms1_NMR_CDCL3_134	aos196_ga_ms3_NMR_CDCL3_135	aos193_ga_ms2_NMR_CDCL3_136	aos198_ga_ms2_NMR_CDCL3_137	aos88_ga_ms2_NMR_CDCL3_138	aos94_ga_ms2_NMR_CDCL3_139	aos85_ga_ms2_NMR_CDCL3_140	aos99_ga_ms2_NMR_CDCL3_141	pooled_mutant_NMR_CDCL3_142	pooled_pd1074_NMR_CDCL3_143	solera_NMR_CDCL3_144
ppm_7_0877	0	0	33.82	252065661	13233382.6	180356359.3	171370769.5	13233382.6	13233382.6	192728136	13233382.6	13233382.6	133621790.8	13233382.6	13233382.6	178184072.8	13233382.6	164851877.2	13233382.6	158257494	132891944.3	108165311.7	151415102.3	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	134609165.4	13233382.6	13233382.6	13233382.6	13233382.6	82206656.46	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	158291950	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	101098728.3	13233382.6	13233382.6	124901335.4	13233382.6	13233382.6	13233382.6	165262307	13233382.6	13233382.6	13233382.6	13233382.6	131868462.4	13233382.6	106370964.6	121799739	13233382.6	13233382.6	142404497	135331980.8	230187659.9	13233382.6	13233382.6	13233382.6	102646171.3	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	623268266	13233382.6	13233382.6	441330600.4	13233382.6	13233382.6	13233382.6	568008836.2	633159011.8	13233382.6	13233382.6	13233382.6	13233382.6	266364436	13233382.6	13233382.6	402458657	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	284362769.8	13233382.6	13233382.6	13233382.6	13233382.6	13233382.6	257173995.8	13233382.6	13233382.6	13233382.6	13233382.6	463217045	13233382.6	254330907.4	13233382.6	389832325.7	13233382.6	13233382.6	13233382.6	230168939.4	13233382.6	242423017.5	360833406.6
ppm_7_0975	0	0	24.45	86149976.96	817879571.5	696074326.9	831179839.5	684809823.7	86149976.96	811378472.6	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	834030430.5	1275593759	86149976.96	86149976.96	86149976.96	864984594.5	667672778.3	902336627.4	196375318.3	86149976.96	301116421.3	86149976.96	86149976.96	86149976.96	277155031.2	350694341.5	86149976.96	364394071.2	86149976.96	405884209.7	86149976.96	86149976.96	86149976.96	403679489.1	86149976.96	86149976.96	944876834.5	809181067.9	86149976.96	86149976.96	86149976.96	645395314.5	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	134594447	665891559.7	86149976.96	458477502.4	86149976.96	504765347.6	86149976.96	86149976.96	546140375.6	654629808	724909496.9	86149976.96	86149976.96	86149976.96	669084310.4	721146832.6	86149976.96	704663809.7	371675237.7	86149976.96	86149976.96	86149976.96	86149976.96	546259915.3	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	354813808.4	888829484	688122056.4	862491800.9	86149976.96	86149976.96	609971775.9	86149976.96	86149976.96	258314508.7	723323575.2	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	918656279.3	86149976.96	86149976.96	760307499.7	1051806239	768084210.2	86149976.96	955253276.7	86149976.96	86149976.96	86149976.96	86149976.96	527852937.2	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	86149976.96	613073535.8	766266167.6	86149976.96	662702215	894888555.1	1100639707	86149976.96
ppm_7_1065	1	1	4.05	2465860714	2484082490	2407005339	2469954091	2376473685	2734910397	2494327339	2768673258	2738589377	2854256159	2409875371	2964549362	2422931658	2938313722	2563769999	2481479160	2863268444	2328548652	2020531992	2327649569	2055281591	2616307632	2331722454	2545709991	2458020625	3827502581	2115937793	2157259930	2494092166	2389684492	2472059139	2298148124	2556273767	2500564003	2899762165	2254508273	3774607976	2454996428	2272142370	2281501073	2434231940	2072717754	1964042680	2115772728	2196484579	3163788300	2812641503	2265559099	2651493232	2215673489	2404476533	2313033574	2282697540	1572175352	1647191749	1863038242	2526557153	2072161147	2157925025	2507911392	2043221080	1961121681	2943871004	2229075987	2432958190	2533127528	2087980854	1907807911	2078671288	2199400260	1998998151	2079517683	2071634066	2079900841	2097330807	2501120586	1885713016	1807096434	2012585109	2548404585	1082973916	2008004850	1979345735	2298495096	2578881720	2701125395	1941825852	2095487175	2510483414	1819617889	2028497832	2649598489	4172682304	2619780319	2401969678	3667584273	2296753642	3066228333	2327390196	2474131111	2904124943	2680151041	2356797743	2358418792	2307757675	2721510748	2255122093	2531882795	2755917042	1879290718	2893812055	2612462914	2548059031	2207208425	1796785384	2235251564	2393918790	2268968263	2049912583	4362028062	2294994045	2286613349	2228343914	2968537489	2176248364	2299598832	2469268712	2381544491	2063930032	2721655528	2389636439
ppm_7_1145	1	1	25.9	991441494.4	109030579.1	328119455	109030579.1	852161840.5	1020609647	301151696.1	830345236.5	770674665.8	770566273.9	780292510.8	879811820.8	976283480.8	1437006852	966073787.3	109030579.1	1108863792	979900843.2	228114333.8	984558133.1	141773219.6	423667565.4	109030579.1	541425080.6	375679117.1	638445612.3	109030579.1	223649995.8	430476777.2	109030579.1	369130160	109030579.1	109030579.1	328415982.1	711119103.5	109030579.1	503222210	469021416.6	109030579.1	109030579.1	109030579.1	1117497931	109030579.1	303258658.1	837115231.3	1031153644	983441718.5	761245784	786533393.7	825810499.1	828558620	109030579.1	557088018.9	276666006.8	109030579.1	109030579.1	642797130.1	643484148.8	306326807.9	109030579.1	109030579.1	109030579.1	961404338.5	919562260.5	109030579.1	109030579.1	729072977.4	241476761.2	267363514.5	109030579.1	554118067.1	109030579.1	502061059.7	109030579.1	109030579.1	619597740.7	668687602.6	109030579.1	613411805	808642672.4	258129880.3	109030579.1	296078378	1164222710	1279899630	1228774933	109030579.1	902291677.9	1158377197	731154427.5	399245321.3	972783631.3	1479155676	1244387528	768363755.9	1557634883	825862276	1241214516	948121077.9	946291414.8	1042877860	1076456539	109030579.1	109030579.1	109030579.1	535751443	109030579.1	109030579.1	664188123.9	109030579.1	900749803.4	109030579.1	109030579.1	810359219.7	109030579.1	109030579.1	109030579.1	766223981	109030579.1	1222114244	638903461.7	741842958.2	796991759.8	994163682.4	109030579.1	109030579.1	862836269.3	380453516.7	1007236519	1214545974	876679095
ppm_7_1226	0	0	35.86	350330305.2	48088565.26	48088565.26	300633200.6	233018293.4	48088565.26	202509484	48088565.26	48088565.26	48088565.26	48088565.26	48088565.26	48088565.26	48088565.26	48088565.26	230855495.8	48088565.26	201963800.7	48088565.26	48088565.26	48088565.26	48088565.26	150639081	48088565.26	48088565.26	48088565.26	171080141	190672723.5	48088565.26	173003454.1	137641027.1	178455307.9	192849021.4	48088565.26	48088565.26	197073384.7	259386071.2	48088565.26	294651993.3	282472445.9	330929158.9	435044239.9	48088565.26	48088565.26	363747525.9	48088565.26	254434018.3	48088565.26	196924400.9	48088565.26	48088565.26	261112379.4	206552493.2	282772717	48088565.26	245322544.8	224727594.1	152692875.1	48088565.26	300842565.8	256277442.2	48088565.26	172550199.4	48088565.26	295922565.4	290176799.9	48088565.26	154636394.3	48088565.26	239915209	48088565.26	146562431.2	247366428.7	231724618.5	261362255.5	48088565.26	200838960.3	48088565.26	184724554.8	48088565.26	48088565.26	48088565.26	150419136.5	453703591	686675697.9	48088565.26	337607885.3	340081708.7	525304211.9	297802958.4	48088565.26	48088565.26	48088565.26	723506903.9	266934078.8	48088565.26	373943506.8	48088565.26	48088565.26	48088565.26	48088565.26	48088565.26	456656052.7	575842551.1	398458564	48088565.26	48088565.26	48088565.26	383274051.7	264258626.4	48088565.26	324223819.8	48088565.26	48088565.26	338128889.7	48088565.26	48088565.26	349737762.2	526928627.1	533090722.6	251090002.4	48088565.26	48088565.26	48088565.26	48088565.26	510087238.4	48088565.26	48088565.26	48088565.26	411820710.9	540969189.9
ppm_7_131	1	1	34.45	35030947.93	259459055.5	301103573.5	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	162533288.6	230855495.8	35030947.93	35030947.93	207811578.8	35030947.93	100421901.1	35030947.93	35030947.93	35030947.93	105971959	167264316.2	35030947.93	156221462.1	35030947.93	35030947.93	85572716.16	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	190388673.3	35030947.93	35030947.93	169421318.9	35030947.93	316160232.9	35030947.93	217463476.4	35030947.93	35030947.93	216308109.8	35030947.93	109085866.3	35030947.93	35030947.93	35030947.93	35030947.93	314681778.4	35030947.93	209141836.3	35030947.93	35030947.93	162469115	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	184549946.3	35030947.93	35030947.93	236135441.2	35030947.93	142987973.5	35030947.93	152927396.4	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	131168708.8	341154739.6	686675697.9	35030947.93	35030947.93	35030947.93	487242010.9	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	855503198.5	323533927.6	518329639.5	329454142.5	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	400704943.9	35030947.93	487350324.7	35030947.93	35030947.93	35030947.93	553709777.4	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93	304936600.8	490326625.9	35030947.93	35030947.93	35030947.93	35030947.93	35030947.93
ppm_7_1376	0	0	24.22	24425227.61	24425227.61	24425227.61	220956961.6	24425227.61	218429247.6	189366069.7	187194502.8	24425227.61	24425227.61	24425227.61	173878772.4	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	221309653.8	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	85572716.16	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	267199510.1	366260968.7	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	73945936.74	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	180802370.3	244760060.4	169425715.1	24425227.61	24425227.61	24425227.61	251346272.7	269780825	24425227.61	24425227.61	24425227.61	191818918.2	24425227.61	24425227.61	236135441.2	24425227.61	152810246.4	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	194547293	147049093.6	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	876132278.5	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	464273888.5	24425227.61	24425227.61	24425227.61	24425227.61	336329766	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	24425227.61	520333297	489670604.1	24425227.61	24425227.61	24425227.61	530421330.3	24425227.61	24425227.61	305427581.8	24425227.61	271297685.8	24425227.61	545614265.2
ppm_7_1471	1	1	47.35	439659475.9	379702208.3	334021935.1	261418917.2	44618204.42	261612808.3	270553640	237864907.1	229378998.5	321652095.1	304214041.3	205366531.8	323129960	286927307.8	256967458.4	223745153.6	271983873.9	267104701.4	249385386.4	245498318.5	63437041.16	99994624.13	44618204.42	279672795.5	113982959	44618204.42	171524281.9	147268724.3	90703473.91	161226500.6	44618204.42	145677605.5	133864575.2	105407098	411354152.4	154324985.2	172019963.3	44618204.42	260679464.1	207035706.5	365249057.2	366260968.7	44618204.42	237224428.2	374470415	322775217.9	234560982.4	44618204.42	112733411.2	44618204.42	44618204.42	360972613.4	287200483.1	44618204.42	44618204.42	379750074	88555918.09	44618204.42	294949740.6	373189180.1	257384168.5	202476392.3	136780688.9	181061367.5	262771782	314463070	44618204.42	205904006	140012715.7	201455653.3	44618204.42	109072395	247299418.3	44618204.42	152810246.4	137555344.5	220428113.9	44618204.42	143838998.1	44618204.42	239732068.3	335538369.1	44618204.42	431301152	761873121.2	741710086.9	485371008.2	336681601.2	553271555.7	300972227.6	570282992.4	44618204.42	44618204.42	720975098.2	44618204.42	44618204.42	340399742.2	541901777.3	375438388	44618204.42	547346680.5	496877225.8	572803950.5	637054100.5	522551444.5	452373594	505590031	44618204.42	44618204.42	281164026.7	619624087.3	348187055.5	44618204.42	431664801.6	335435978.4	501641690	664334352.3	348999180.9	44618204.42	643244985.6	303125673.8	340644937.7	367854266.4	584479249.3	331605918	550415677.8	351831150.1	475419884.7	347502373.1	446075156.4	568109687.2
ppm_7_1574	1	1	18.47	514725926.4	523588884.4	435614992.3	476238870.9	425596610.8	454719278.3	448576207.3	452406592.9	407181183.2	511577638.6	472869661.5	512536869.1	611056143.6	541376531.7	433395175.7	414612063.1	505250879	440757478.1	359978386.4	432121996.7	150410782.5	68857909.69	149321432.1	315603688.1	156635969.6	198463668.9	221498024.2	175217913.2	122568398.6	221617847	147235799.8	210743951.6	170283176.4	144892038.7	444747700.2	68857909.69	68857909.69	182503266	592718468.3	500341978.9	268895877.5	68857909.69	374981298.6	341058542	524813903.4	557620881.6	440559343.4	301077847	275608969.9	395379081.1	340851095.5	392151968.9	394711251.6	382066001.2	376317353	68857909.69	264260994.9	290208345.6	419363161.3	497031067.3	386561375.4	331750302.6	344512518.6	303899471.4	285885128.6	349289784	327263549.9	311839870.9	218434190.1	304379941.6	228988854.8	249566697	329896732.7	286607887.3	376214922.3	280943442.8	336931636.6	315791769.7	314052608	355333771.5	331270282.2	526327778.3	441879185.6	68857909.69	827384326.3	922110267.9	530272131.9	507840992.8	697634848.2	499635161.4	637266333.8	590422046.3	964469146.3	884083277.4	480816288.6	1201057814	571156651	794730458.9	534328627	528177409.9	675760253.7	694068444.8	620600615	724749687.2	585088774.6	617030391.7	649759044.3	488939052.6	438091765	327078352.1	68857909.69	395542219.9	649607185	579060905.6	478690649	68857909.69	744971662.7	430784840.6	68857909.69	730648880.2	391370874.2	512779414.8	68857909.69	715890718	547728887.1	640495500.1	491912790.9	539841490.8	549748030.7	671821464.9	556553264.1
ppm_7_1673	1	1	5.49	802184753	808813618.4	797663728.4	835400652.9	708600536.4	912371972.7	790049027.9	827814386.3	817583650.1	899050952.3	950727207.4	1056833898	981371177.6	1289084585	820252766	838282597.4	949029031.2	975046583.2	641150662	1015454069	209369897.6	270263997	243246793.8	365318251.8	290124493.7	354931592.5	331828974.9	225640750.7	256228152.3	301006307.9	218013931.1	209369897.6	277516856.1	251020773.1	595344629	431597763.6	330297829.5	271199360.4	1070339422	816173381.9	308374532.7	740898703.9	763044403.9	615165377.9	864427979.3	944127655.4	858380086.9	655355855.5	664740347.3	685415822.5	790376181	644298609.9	775670114.4	636126881.8	579657670.2	633447633.6	610599931.7	644721358	595969923	733529995.6	644832541.3	566848955.4	752135248.7	653189174.3	591386210.6	704205606.1	555279235	564178692.2	454057548.8	589358945.5	471951281.4	514836286.5	579328648.7	555028113.9	658372307.4	645627207.3	679128422.4	499529455.2	679427865.1	779121541	430685481.4	908613682.5	805741944.9	701780233	1122646556	1303493344	634468895.4	864837719.4	1036795276	809415860.8	702606130.9	1019925202	1458853524	1331170184	903173363.4	1733996354	939188743.9	1115030326	841013977.6	932145549	1068550541	989063739.8	910757471.5	1077533148	734071258.2	1077224495	951119619.7	631753711.7	573875829.6	541133201.1	925904805.6	556603434.8	861553261.3	764793860.6	647655152.6	819528499.6	954509925.6	690630310.3	793760549.3	1124891511	672947190.7	815868623.5	714518991.4	967236430.6	672701304.8	791662207.3	791255040.5	655255079.6	904334272.3	1135018364	658131956.2
ppm_7_1778	1	1	17.62	762672114.2	680103714.9	664596071.5	575346970.1	446536776.9	724396742.3	634416684.2	647480905.3	615824959.5	755635872.7	708471212.3	765945308.5	696359657.3	913959754.6	675692984	649284877.2	785718256.1	713129071.5	482647368.5	695171461.7	115015743.6	253108593.4	115015743.6	274946096.8	275691793.5	358867864	311265029.5	186732183.5	196588875.9	251605287.7	218239310.1	297780154.2	262577772.5	255283249.3	538757873.7	304216259.2	262796413.8	227763166	701445129.9	599935263.7	315583305	570127178.5	515858624.6	526554498	743965494.8	838331920.4	661465537.1	493796763	577103031.7	454990220.6	648149446.8	467071832.2	519313705.3	580615354.7	379980694.7	456857383.7	514807605.3	550372650.7	495407527.3	573713340.4	557502849.6	486570797.2	592795693.6	477796189.5	510859732.9	546962866.6	406898920.3	494485847.8	388508578.9	415583352.9	397718372.9	396125450.5	509623348.1	399143310	450246567.8	501447790.4	496865121.6	343626731.9	521526974.5	730041771.3	115015743.6	799961652.9	723666404.8	508572377.9	1130642452	1277765278	622454538.6	787403540.1	885760652.4	725812924.2	702186852.2	906747904.6	1401957209	1209151971	801334456.3	1644638721	752791738.6	1109562817	115015743.6	817416532.5	994328725.5	975886870.2	895184290.3	1034225029	738571237.2	916941554.9	884907380.8	633220953.1	571395687.2	526032196.3	860583771.4	499677694.5	115015743.6	656508689.2	605361836.7	786768381.2	945466286.8	690361618.1	724596650.2	1087529399	617572752.4	731714977.1	683358278.7	964648054.2	542326207.3	823392478.4	767707604.7	115015743.6	763250768	913148251.3	650704220.6
ppm_7_1858	1	1	20.28	676754193.9	136706579.6	136706579.6	488113916.9	344345310.2	582982153.8	538755596.4	545871044.4	517234160	577930575.3	558143473.3	649480612.8	608719423.5	612849175.6	136706579.6	460689179.4	768307073.1	504535444.1	439379980.4	136706579.6	196111026.3	136706579.6	267614377.6	208566011	222166039.1	136706579.6	297237172.7	181902822.1	262074753.1	234002305.5	194387193.8	276221454.2	136706579.6	251311165	460515629.9	279935529.3	136706579.6	225248201.5	633856798.8	595982725.3	136706579.6	533691711.2	457266144.1	136706579.6	136706579.6	673677102.7	706423541.2	445645039.9	543820238.8	448305836.2	682714710.9	463671155.9	299713637.4	136706579.6	136706579.6	365369933.8	419031492.9	136706579.6	467949672.7	430389097	505688894.3	486718752.3	605507592.4	431984706.6	475369083.4	528670482.2	455501162.7	443516124.4	280913895.7	366522008.6	316549999.7	136706579.6	136706579.6	136706579.6	136706579.6	401003792.5	136706579.6	306130781.1	136706579.6	616391515.4	533098220.1	746047726.1	136706579.6	467724559.2	1046554295	136706579.6	644167284.1	742976679.5	898250134.1	723014766.8	683691220.9	890243709.1	1356683264	1120312039	787344675.9	1792861079	136706579.6	1202427387	831365600.9	790014248.5	136706579.6	984425739.6	136706579.6	1012307653	758133596.3	136706579.6	890273114.4	634309753.8	567049794.9	515999222	886278797.7	136706579.6	136706579.6	713199207.1	608555867.7	833279214.3	136706579.6	660498730.2	788404017	136706579.6	564534306.7	662025926.3	753129165.7	956227809.6	136706579.6	136706579.6	816317986.4	714089303	825847353	976982821.1	652693804.1
ppm_7_1958	1	1	19.86	759735015.8	713488725.2	672756096.6	673750473.3	470908351.3	737796440.6	673803238.1	681898582.4	670678541.2	802605013.8	809096698.2	781446898.6	772961524.6	912480977.8	729556599.8	660619520.2	950917492.6	776906528	699228731.6	764841253.1	177867884.7	292934915.4	279335389.3	257131446.3	244329784.3	359516449.8	400857099.1	279808011.4	288712416.1	321479790.3	190841595	347193864	336025547.7	291325110.3	563756461.5	394258307.5	451453440.8	296882450.1	980326782.4	870458427.4	325455467.5	679099455.2	689373983.2	451993004.6	1028126792	908174686.4	900993536.5	654460017.4	792751960.7	607160029.8	844998019.5	663951033.5	515146123.5	649981313.4	495631014.5	543116676.9	493557755.8	556867134.1	624183961.7	519586326.1	738358551	635217882.2	849262438.5	592686370.3	622833834	643787974.4	665563419.6	664931735.7	333363908.6	573905879.9	431378512.8	413105222.2	549033667.2	364415557.2	430791513.4	469928803.4	556573936.4	435369311.4	457394280.7	831620397.8	536900777.8	1096022956	935571709.2	574669503.5	1200482681	1389324896	813888624.7	924458829.9	1189198309	897346414.4	865828540.8	1080501335	1829118246	1372957797	1142743929	2029530796	1118887427	1454156506	1129127887	1038257715	1325291912	1242029555	1045753437	1247016346	939659027.5	1116977603	1149982927	681275227.5	685435136.2	594345360.6	1071048794	606345497.3	1051199825	904545556.8	749151077.4	1057491023	1187013435	854149467.4	873954406	1271006285	776600060.5	825057388.8	969870157.4	1081872417	780630616.1	948396872.2	949333701.5	938322063.2	1216309513	1290289343	768406501.2
ppm_7_212	0	0	40.79	1239231488	990313261	950316424.1	907472809.8	615886908.3	1025160485	962460365.1	1041608208	757592425.3	1027978787	972263813.4	515337547.2	891160476	840991376.2	854368955.4	739873868.3	901065993.4	903014124.9	779897296.3	931503556	381357372.7	321120625.6	341373112.4	262567190.6	297404645.1	608055465	522650053.6	322424372.9	724110788.3	376145404	352435176.7	395468163.7	327901835.9	250825308.8	514422949.4	447122882.9	364045097.2	241741072.4	599728532.4	794127534.6	486883395.4	599634824.3	511465475.5	269430349.8	786162872.6	461651023.3	450141713	207742921.6	434031162.1	402296393.5	355181243.6	441422003.5	380583688.6	651559485.7	365535316	427117487.1	340326633.5	384606427.3	454964972.6	376459696	577062222.8	415615450.6	401692147.6	369931331.2	421411252.4	484727322.1	393498612.9	513789656.2	275506048.6	276704408	223246059.4	255975679.2	188859017.8	232127102.5	298293995.5	220333502.6	306529314.2	241621588.8	325493476.8	540567025.3	591309637.6	733245047.9	561451723.6	538975538.8	75055618.04	75055618.04	75055618.04	1058165998	75055618.04	75055618.04	1045614511	1053257658	1775151322	75055618.04	1172305910	75055618.04	1110137299	1474525891	1465859679	1108565335	1314272204	75055618.04	1171703053	1465015346	1181857895	1211272464	1605558206	1282966612	857323172.3	720435822.3	1009926986	688617278.3	75055618.04	969842591.1	807924546.7	75055618.04	75055618.04	1249554595	75055618.04	75055618.04	75055618.04	75055618.04	75055618.04	75055618.04	755775905.1	75055618.04	942706746.1	75055618.04	918401685.7	1083623714	75055618.04
